Session,Hemi,ROI,nrAdultFaces,meanAdultFaces,nrChildFaces,meanChildFaces,nrNoHeadBody,meanNoHeadBody,nrLimbs,meanLimbs,nrCars,meanCars,nrGuitars,meanGuitars,nrCorridors,meanCorridors,nrHouses,meanHouses,nrWords,meanWords,nrNumber,meanNumber,nrFaces,meanFaces,nrBodies,meanBodies,nrObjects,meanObjects,nrPlaces,meanPlaces,nrChars,meanChars
GEJA09_190921_time_04_1,rh,mFus_faces_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDT09_191027_time_03_2,rh,mFus_faces_toon_10mm,3,0.373419998,12,1.071910109,1,-0.315574617,6,0.18928782,0,-0.298701333,0,-0.402331367,1,-1.430433098,4,-0.351410827,14,1.007310896,1,0.100500785,15,1.030800084,8,-0.044686982,0,-0.469320102,2,-1.220721912,11,0.774529957
DAPA10_181201_time_03_2,rh,mFus_faces_toon_10mm,11,0.336995095,27,1.399563252,21,0.674323398,9,0.193476219,0,-0.493547854,1,-1.255149333,2,-1.656157883,3,-0.554050855,13,0.410281122,12,0.937628453,30,1.255866991,21,0.548910503,1,-1.123600573,3,-1.511215807,15,0.922711425
STM10_190903_time_03_2,rh,mFus_faces_toon_10mm,27,1.629008907,35,2.04834228,12,0.502940532,16,1.07596723,0,-0.304370969,0,-0.869596279,0,-1.885567502,0,-0.256326127,1,-0.686202979,0,-0.894958477,43,2.517088409,20,1.115880415,0,-0.749266911,1,-1.471568781,1,-1.087331167
DAPA10_190921_time_04_1,rh,mFus_faces_toon_10mm,7,-0.143093267,19,0.646019138,31,1.840089914,26,1.995045411,1,-1.333869932,3,-0.627034912,3,-0.880161106,4,-0.541850231,7,-0.943108563,11,0.315452175,21,0.401141002,39,2.610353406,3,-1.406075437,5,-0.967624687,11,-0.447818051
CGSA11_190910_time_04_1,rh,mFus_faces_toon_10mm,1,0.289886265,19,1.591631902,3,0.376679032,7,0.199290708,0,-0.186190674,0,-0.5489692,1,-0.592834441,0,-0.833650402,1,-0.123309709,2,-0.121296599,18,1.372401032,9,0.375790607,0,-0.468378628,0,-0.963366731,2,-0.168624685
OS12_190724_time_06_1,rh,mFus_faces_toon_10mm,18,1.313794926,46,2.106048408,5,0.190574594,1,-0.707664457,1,0.51504012,0,-0.902425648,2,-0.942513387,1,-0.561220596,1,-0.474008555,1,-0.383621527,51,2.372106879,5,-0.422952543,0,-0.132004098,2,-1.023530098,1,-0.592231817
CS22_190217_time_03_1,rh,mFus_faces_toon_10mm,27,2.26778533,30,2.279797323,9,0.934608325,8,0.703045559,0,-0.080221002,0,-0.900571197,0,-1.55792947,0,-0.853031671,0,-0.926498052,0,-1.298551804,34,3.073362203,12,1.090561715,0,-0.593384545,0,-1.642220006,0,-1.529174557
em_050317,rh,mFus_faces_toon_10mm,0,-1.924800053,0,-2.365982324,6,0.845118291,6,0.615738337,50,3.359093542,48,3.2562778,0,-3.404669553,0,-0.959662852,10,0.930025695,1,-0.365331919,0,-2.960054291,9,1.024958384,56,4.59271623,0,-3.04736774,8,0.411214336
NAV22_181218_time_03_1,rh,mFus_faces_toon_10mm,29,1.974333317,49,4.322464473,10,0.324967306,19,0.746607485,0,-0.906870774,0,-1.487216696,0,-2.999223222,0,-0.910089544,0,-0.830341192,1,0.082476237,48,4.436801829,21,0.759976219,0,-1.581570043,0,-2.674726291,0,-0.526501113
GB23_190117_time_03_1,rh,mFus_faces_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JEW23_181211_time_03_1,rh,mFus_faces_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JP23_170111_time_02_1,rh,mFus_faces_toon_10mm,0,0.110275954,1,0.106564923,0,0.190015536,0,0.111141147,0,-0.110054832,0,0.144885326,0,-0.210192405,0,-0.013001877,0,-0.096801453,0,-0.122632624,1,0.146213037,0,0.197612191,0,-6.69E-05,0,-0.153688681,0,-0.150938059
MW23_190306_time_03_1,rh,mFus_faces_toon_10mm,10,1.048835345,27,2.102519752,12,0.79907216,11,0.967031916,0,-1.032526321,0,-1.249081743,1,-1.673828016,0,-0.936981315,5,-0.037604547,4,0.214542823,32,2.211038269,17,1.209901787,0,-1.538769096,2,-1.77801281,6,0.118915062
MZ190410,rh,mFus_faces_toon_10mm,4,-0.317447258,17,1.697621571,1,-0.398943471,1,-0.436123173,0,-0.297486315,0,-1.168821016,0,-0.966365289,0,-1.014563402,10,1.124115202,14,1.420725872,11,1.088570691,2,-0.572673312,0,-0.925974043,0,-1.3467386,22,1.749036369
CR24_181106_time_03_2,rh,mFus_faces_toon_10mm,37,2.079920366,33,2.061697318,19,1.189984743,3,0.183567414,0,-0.09306682,0,-0.471189235,3,-1.769255409,0,-1.34031128,3,-0.204612864,1,-0.97770086,47,2.79673416,8,0.848961203,0,-0.350162114,1,-2.112029738,1,-0.805604489
NC24_190217_time_03_1,rh,mFus_faces_toon_10mm,21,1.212322488,35,2.488513382,0,-0.44430392,0,-0.354709894,0,-0.318904182,0,-0.697190119,0,-1.591794739,0,-0.347167507,3,0.094516116,1,0.025221769,39,2.599577699,1,-0.533979219,0,-0.658891782,0,-1.329248737,3,0.083368459
TL24_190428_time_03_1,rh,mFus_faces_toon_10mm,0,-0.005095984,2,0.652218218,7,1.328501033,3,0.792382014,0,-0.496354279,0,-0.187258904,0,-1.037422306,4,0.134651135,0,-0.590180891,0,-0.275031172,2,0.488315036,8,1.393241335,0,-0.496055569,0,-0.626349539,0,-0.600170927
KM25_181204_time_03_1,rh,mFus_faces_toon_10mm,41,2.094136257,49,2.40614963,6,0.257085022,4,0.251059345,0,-0.543239876,0,-0.93014951,0,-2.867550772,0,-0.989029574,17,1.042903478,4,-0.355960009,61,3.064733449,6,0.343715175,0,-0.970558134,0,-2.636351108,11,0.490376565
mh102018,rh,mFus_faces_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.035378889,0,0.265479899,0,-0.462671478,2,0.242096186,0,-0.0072643
MN181023,rh,mFus_faces_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.428012641,0,-0.399714672,6,0.855320786,0,-0.461750777,0,-0.415584935
ST25,rh,mFus_faces_toon_10mm,12,0.289642499,41,2.452973587,2,-0.084376089,37,2.337277763,7,0.436906888,0,-1.412633762,0,-2.209483395,0,-2.323157464,1,-0.256396918,11,0.649885756,32,2.028655356,25,1.725149732,3,-0.498934138,0,-3.081601056,6,0.252161086
es103118,rh,mFus_faces_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,0.586653191,0,-1.009105312,26,1.300644579,1,-0.145367869,1,-0.722946185
jw103018,rh,mFus_faces_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0.586351257,0,-2.009013529,51,3.564819455,0,-0.515883754,0,-1.604190173
mg_041817,rh,mFus_faces_toon_10mm,1,-0.214335652,1,-1.325497164,5,0.718147048,9,0.939175521,28,1.903270668,36,2.848460555,0,-3.078737756,0,-1.362945881,2,0.422854158,0,-0.860187779,0,-1.062510386,16,1.163461693,42,3.297172938,0,-3.102496863,0,-0.291788066
SP171101,rh,mFus_faces_toon_10mm,25,2.025449016,47,2.781940583,5,0.965104871,6,0.532182269,0,-0.688767226,0,-1.175175992,1,-1.743380173,0,-1.070697184,0,-1.290264846,0,-0.354393897,52,3.325532614,18,1.034513448,0,-1.307227294,1,-1.891369374,0,-1.148773196
TH181012,rh,mFus_faces_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.587931402,0,-0.12056597,0,-0.369238593,0,-0.115445171,0,0.016725452
JG24_170109_time_04_1,rh,mFus_faces_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MSH28_181008_time_03_1,rh,mFus_faces_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KG22_190128_time_03_1,rh,mFus_faces_toon_10mm,7,0.824436957,15,1.136816809,0,-0.022704913,0,-0.269915745,0,-0.16775443,0,-0.402273652,0,-0.803482571,0,-0.567322367,2,-0.004529438,5,0.387261154,18,1.349346394,0,-0.218218685,0,-0.36754998,0,-0.931648382,6,0.259077206
VN26,rh,mFus_faces_toon_10mm,8,0.53307752,17,1.631784491,5,0.862790007,4,0.31213982,0,-0.62386086,0,-0.740319785,0,-1.244568567,1,-0.608478635,4,0.120154766,2,-0.0451211,19,1.556833469,10,0.758507544,0,-0.925151384,1,-1.265463389,2,0.055262932
DRS22,rh,mFus_faces_toon_10mm,5,0.464483271,11,1.106547752,5,0.901361133,0,0.089368194,0,-0.480413196,0,-0.655979899,0,-0.292075379,1,-0.584823228,0,-0.341682917,1,-0.019362649,9,1.118448181,3,0.612525338,0,-0.7634323,0,-0.593940952,2,-0.255870867
MBA24_190130_time_03_1,rh,mFus_faces_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
df032518,rh,mFus_faces_toon_10mm,12,1.119793481,32,2.35792287,10,0.459660769,2,-0.025461965,0,-0.154174671,0,-0.863927409,0,-1.960260814,0,-0.649018158,5,-0.13541078,1,0.082496681,33,2.462477434,11,0.258383619,0,-0.633048852,0,-1.785331587,4,-0.041123753
ENK05_181201_time_03_1,lh,mFus_faces_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CLC06_190912_time_04_1,lh,mFus_faces_toon_10mm,5,0.424219436,13,0.912125945,1,0.097801254,2,-0.124487575,1,0.637831273,0,-0.64375819,0,-1.340467536,0,-0.551669882,3,0.34729719,0,0.227519058,16,0.940794699,5,-0.03606537,1,0.11592945,0,-1.291789573,1,0.39765081
ED07_190824_time_04_2,lh,mFus_faces_toon_10mm,2,0.530079146,4,0.885119007,3,0.749274368,0,-0.515081056,0,0.208958828,0,-0.618104373,3,-0.333134576,1,-0.360623788,0,-0.053746816,0,-0.349898709,12,0.98373836,2,0.056317607,0,-0.202144992,6,-0.469652975,0,-0.274646952
ENK05_190203_time_03_2,lh,mFus_faces_toon_10mm,5,0.646265126,38,2.284352117,2,0.557302972,14,1.414721919,0,-0.240466995,0,-0.280357616,0,-2.982858021,1,-1.578960451,10,0.836080242,0,-0.377570034,36,2.107342451,20,1.405181522,0,-0.352149491,0,-3.108153832,5,0.330688147
RJ09_181110_time_03_2,lh,mFus_faces_toon_10mm,5,0.360382106,10,0.820031871,2,-0.084172762,10,1.021020477,0,-1.122044074,0,-0.822054561,0,-2.004485588,0,-0.739366245,11,1.84420588,1,0.633936473,13,0.833247626,7,0.72403263,0,-1.356503699,0,-1.874793406,14,1.722724105
INW06_191006_time_04_1,lh,mFus_faces_toon_10mm,2,-1.139077814,16,0.26544239,1,0.250455874,6,0.248901967,0,-0.230856115,0,-0.746490655,2,-1.163549285,7,-0.188515997,20,1.473595985,6,0.874589327,14,-0.481039096,7,0.338125308,0,-0.61955701,6,-0.928251972,25,1.625769884
RJ09_190810_time_04_1,lh,mFus_faces_toon_10mm,10,0.859716114,17,0.825512924,1,0.491478104,3,0.433196187,0,-0.571698733,0,-1.282185136,0,-0.775755977,2,-0.649210567,7,0.809436076,0,-0.128128778,22,1.135911529,3,0.62163206,0,-1.200260813,2,-0.966961566,2,0.480923475
AOK07_190203_time_03_2,lh,mFus_faces_toon_10mm,11,0.264883738,27,1.601271404,5,-0.036124388,9,0.201233055,2,0.275423402,0,-1.919704655,3,-1.499864748,7,-0.02657505,12,0.454984115,6,0.338248887,25,1.364714993,11,0.131048235,0,-0.918048907,8,-1.052655905,13,0.548162728
CS11_181215_time_03_2,lh,mFus_faces_toon_10mm,4,0.222171808,15,0.964099924,1,0.2333116,1,0.407681443,0,-0.618297373,0,-0.580562438,0,-1.38037222,0,-1.166755721,16,1.26634956,2,0.637896466,15,0.859153012,3,0.448301729,0,-0.822723921,0,-1.728285596,16,1.320130212
GEJA09_190921_time_04_1,lh,mFus_faces_toon_10mm,3,-0.033508138,14,0.965647472,5,0.376380669,1,-0.0044216,0,0.059410144,0,-0.527906374,0,-0.628203953,0,-0.479498703,3,0.106927288,0,0.139650541,12,0.707456636,5,0.221138131,1,-0.265144344,0,-0.752304396,4,0.169564306
MDT09_191027_time_03_2,lh,mFus_faces_toon_10mm,13,1.0552008,23,1.900188084,6,-0.077360716,5,0.144714584,0,-0.470380573,0,-0.623351691,1,-1.807848775,1,-0.677781575,12,0.982215232,0,-0.318030558,25,2.062413312,10,0.06359515,0,-0.733035912,1,-1.698156969,3,0.473499162
DAPA10_181201_time_03_2,lh,mFus_faces_toon_10mm,11,-1.156416345,12,-0.213364037,2,-0.919887042,1,-0.008083946,0,-0.633683084,0,-1.202299358,19,0.558557101,16,0.672022974,16,1.268103776,7,0.878598494,13,-0.852123687,2,-0.554793651,0,-1.201310158,20,0.832250329,20,1.484364333
STM10_190903_time_03_2,lh,mFus_faces_toon_10mm,21,2.421522781,29,3.213291246,0,-0.85481275,2,0.050500742,0,-0.254263505,0,-1.010563494,0,-2.566106878,0,-1.255115842,3,0.26775716,3,0.175289774,34,3.868543016,1,-0.471555685,0,-0.793464205,0,-2.605254792,7,0.306496192
DAPA10_190921_time_04_1,lh,mFus_faces_toon_10mm,7,-2.306840679,11,-1.31053836,2,-0.721835014,2,0.594312224,0,-1.009647063,0,-0.734201862,24,1.16673159,23,1.449991931,11,0.801172868,15,1.226227759,10,-2.366501264,3,0.020129297,0,-1.217373561,25,1.769180905,21,1.392300626
CGSA11_190910_time_04_1,lh,mFus_faces_toon_10mm,7,0.83891249,29,2.66265596,6,0.423940165,9,0.695654777,0,-1.060434444,0,-1.167618231,0,-1.575802558,0,-1.464995629,9,0.987525627,0,-0.284085002,30,2.507522518,12,0.78037095,0,-1.512413349,0,-2.061437372,6,0.500211559
OS12_190724_time_06_1,lh,mFus_faces_toon_10mm,4,-0.668832179,12,0.156487229,3,-1.245411617,7,-0.547146154,3,0.740687444,0,-1.188937752,14,0.254725678,6,0.320296123,12,1.227461016,3,0.207474412,13,-0.281978962,9,-1.157721203,1,-0.125646378,17,0.388733507,15,1.001373466
CS22_190217_time_03_1,lh,mFus_faces_toon_10mm,8,0.651305932,13,1.208648608,2,0.293744721,5,0.592396296,0,-0.473470326,0,-0.475638814,0,-1.246804262,0,-0.689401535,14,1.279316511,0,-1.034922609,18,1.299953239,7,0.624415664,0,-0.648331466,0,-1.318732254,5,0.19638864
em_050317,lh,mFus_faces_toon_10mm,13,0.404221003,1,-0.583686164,2,0.026259569,9,0.561099453,22,1.621635493,23,1.687132037,0,-2.118157369,0,-0.518813724,0,-0.084444636,0,-0.99415262,3,-0.124046463,6,0.412959557,35,2.296912692,0,-1.841071735,0,-0.745950831
NAV22_181218_time_03_1,lh,mFus_faces_toon_10mm,5,0.705591662,18,1.796543252,0,-0.89924764,0,-1.254413318,0,-1.231910113,0,-0.98893088,0,-1.01237443,0,-0.640187999,25,2.329018837,3,0.910277864,20,1.7753111,0,-1.487571701,0,-1.540266975,0,-1.124241966,25,2.249883229
GB23_190117_time_03_1,lh,mFus_faces_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JEW23_181211_time_03_1,lh,mFus_faces_toon_10mm,7,0.842487393,8,1.1019107,9,1.240529243,3,0.628412119,0,-0.929357418,0,-1.239526454,1,-0.579564383,2,-0.100456372,0,-0.426192592,0,-0.310534484,14,1.333840907,9,1.216432899,0,-1.452979798,3,-0.466721978,0,-0.509201749
JP23_170111_time_02_1,lh,mFus_faces_toon_10mm,0,-0.119460434,0,-0.14895583,0,0.119241435,0,0.052859265,0,0.076757007,0,0.124320557,0,-0.260265898,0,0.310240919,0,-0.057587175,0,-0.0586914,0,-0.183640167,0,0.111204208,0,0.13294525,0,0.026676341,0,-0.080134288
MW23_190306_time_03_1,lh,mFus_faces_toon_10mm,12,1.018896474,25,2.117082384,0,-1.069559701,1,-0.855101917,0,-1.553738181,0,-1.437957731,0,-1.775055481,0,-0.947559786,40,2.77217664,17,1.393254883,25,2.204109899,1,-1.286356965,0,-2.055090753,0,-1.854898595,36,2.887761785
MZ190410,lh,mFus_faces_toon_10mm,0,-0.766882696,2,0.309827574,2,-0.209194427,2,-0.115936817,1,0.125071776,1,-0.103484491,0,-0.636997891,0,-0.936388156,14,1.394759945,2,0.71068211,0,-0.233298625,2,-0.214596913,0,0.03584897,0,-1.067527629,19,1.466809277
CR24_181106_time_03_2,lh,mFus_faces_toon_10mm,23,1.314695198,32,1.994730858,4,0.575303636,8,0.252095324,0,-0.002786902,0,-0.17180067,0,-1.598232507,0,-1.264540587,9,0.347383679,0,-1.040548675,41,2.2887818,12,0.534301206,0,-0.103474529,1,-1.94363623,4,-0.461026106
NC24_190217_time_03_1,lh,mFus_faces_toon_10mm,10,0.893603914,23,2.161771007,0,-0.589601076,6,0.414438633,0,-0.607989538,0,-0.97099246,0,-2.255305009,0,-0.966515917,15,1.314814924,0,0.499487501,25,2.162868859,3,-0.037397884,0,-1.044948568,0,-2.198899964,14,1.260390285
TL24_190428_time_03_1,lh,mFus_faces_toon_10mm,5,-0.390259729,6,1.213770294,11,1.555353609,1,0.534623508,0,-1.016806697,0,-0.308894341,0,-1.759247214,0,0.433700699,1,0.188364585,1,-0.181309665,13,0.681095454,10,1.333089201,0,-0.972136046,0,-0.925614451,3,0.009325016
KM25_181204_time_03_1,lh,mFus_faces_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mh102018,lh,mFus_faces_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.665475095,0,-0.13901328,5,0.033263594,3,-0.218453574,1,0.967588927
MN181023,lh,mFus_faces_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ST25,lh,mFus_faces_toon_10mm,10,-0.354514855,36,2.226539946,0,-1.042820114,33,2.239038973,0,0.445509033,0,-1.486348744,0,-2.135057643,0,-2.155103805,14,0.92720267,10,0.819318567,30,1.46535658,8,1.071393335,0,-0.536017837,0,-2.917469555,22,1.206933445
es103118,lh,mFus_faces_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,0.828767246,11,-0.108591023,12,0.605326601,0,-0.142489764,1,-1.159225138
jw103018,lh,mFus_faces_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.350229905,11,0.071337832,25,2.222268381,1,-0.313002813,0,-1.597660956
mg_041817,lh,mFus_faces_toon_10mm,2,0.18067802,1,-0.085530565,1,0.300211204,9,1.225346582,20,1.79911298,23,2.142465951,0,-3.139416738,0,-1.753970777,0,-0.150363682,0,-0.510603524,3,0.065570436,9,1.07195074,33,2.735757992,0,-3.418741377,0,-0.4594224
SP171101,lh,mFus_faces_toon_10mm,5,0.908433772,1,0.43141772,0,0.583045665,2,0.282759734,0,-0.143499401,0,-1.266502739,0,-0.753170179,0,-0.172162397,0,-0.082943249,0,0.195844234,11,0.93347268,1,0.59825069,0,-0.993075729,0,-0.621517412,0,0.075527564
TH181012,lh,mFus_faces_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.212795777,0,0.027078376,1,0.166479817,1,-0.173961876,6,0.197605004
JG24_170109_time_04_1,lh,mFus_faces_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MSH28_181008_time_03_1,lh,mFus_faces_toon_10mm,1,0.175203475,7,0.986123519,6,0.11719999,3,0.16178789,0,-0.569437439,0,-0.92212703,2,-0.784879562,4,0.083282515,2,0.360816955,1,0.279323832,8,0.847664179,8,0.192586891,0,-0.986180925,5,-0.486235668,4,0.442215085
KG22_190128_time_03_1,lh,mFus_faces_toon_10mm,11,1.74410612,21,2.183681383,4,0.833041302,1,0.203849377,0,-0.275936602,0,-1.024707978,0,-1.04372329,0,-0.90410299,0,-0.828562299,0,-0.496580831,34,2.68786152,6,0.651443216,0,-0.818643479,0,-1.321346747,0,-0.917391907
VN26,lh,mFus_faces_toon_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DRS22,lh,mFus_faces_toon_10mm,2,-0.756492564,13,1.405007243,0,-0.312139904,2,0.225337571,0,-0.613132422,0,-1.219638337,0,-0.959507792,0,-1.504724931,23,2.390673223,7,0.858982497,12,0.600192949,1,-0.01736142,0,-1.201460533,0,-1.671364403,24,2.273934929
MBA24_190130_time_03_1,lh,mFus_faces_toon_10mm,6,1.094988635,13,1.421853191,0,0.085738214,0,-0.063624201,0,-0.724938997,0,-0.827533746,0,-1.216873683,0,-0.926859844,7,0.9363396,2,0.310711431,17,1.725837851,1,0.002892209,0,-1.05121336,0,-1.455960376,6,0.867109719
df032518,lh,mFus_faces_toon_10mm,18,1.713656006,40,3.24706077,3,-0.556456145,1,-0.250018575,0,-0.138392866,0,-1.459587219,0,-2.235607181,0,-0.602180743,10,0.888109046,0,-0.646402138,39,3.495555619,4,-0.526210142,0,-0.97451829,0,-1.943394566,4,0.199297087
ENK05_181201_time_03_1,rh,MOG_places_toon_JC_10mm,0,-4.446158094,0,-4.012238446,0,-1.808350197,14,0.818885716,0,-0.595516475,6,0.075575945,72,5.690058743,61,4.605083499,1,-0.959418989,3,-0.816681183,0,-5.680905871,2,-0.457625628,0,-0.418105936,75,6.988282176,4,-1.225939847
CLC06_190912_time_04_1,rh,MOG_places_toon_JC_10mm,0,-1.993548559,0,-2.007695062,6,-0.350316454,13,0.831260953,7,1.172786635,0,-1.472507613,31,2.089828903,43,2.805797514,0,-1.537328415,0,-0.400516011,0,-2.704411736,6,0.421397937,1,0.042844235,49,3.307618341,0,-1.349424954
ED07_190824_time_04_2,rh,MOG_places_toon_JC_10mm,0,-3.593007638,0,-2.892756578,0,-0.840612195,0,-1.014183058,0,0.025861569,0,-0.717711276,50,4.085033726,29,2.68277424,8,0.666124135,8,0.336599818,0,-4.327452291,0,-1.270432794,0,-0.403135357,59,4.602620029,14,0.695127595
ENK05_190203_time_03_2,rh,MOG_places_toon_JC_10mm,0,-3.808405759,0,-5.140949286,0,-1.989044034,11,1.345283692,0,0.02215678,0,-1.612774715,72,5.580224909,77,6.654781585,0,-1.760518365,3,-1.000843305,0,-6.149952748,4,-0.166233646,0,-0.933824571,82,8.275298878,1,-1.912500351
RJ09_181110_time_03_2,rh,MOG_places_toon_JC_10mm,0,-4.655777464,0,-4.971562897,0,-0.749775468,23,2.156808538,0,-1.038270735,1,-0.726901425,54,4.110296095,57,4.278922909,1,-0.282869338,4,0.477269414,0,-6.528956513,5,1.188301237,0,-1.235307042,65,5.681303349,4,0.124819151
INW06_191006_time_04_1,rh,MOG_places_toon_JC_10mm,1,-3.613835301,2,-3.069754131,4,-0.298621728,8,0.784114599,0,-0.212472971,0,-1.287692536,40,2.994539286,64,3.982477807,9,-0.776314324,14,0.323420409,2,-4.473249112,9,0.416480129,0,-0.924416548,67,4.714270586,18,-0.325441942
RJ09_190810_time_04_1,rh,MOG_places_toon_JC_10mm,2,-2.055686265,0,-1.891627804,0,-1.699282866,3,0.756489458,0,-0.158554011,0,-1.193154697,84,4.364543404,49,2.920022932,0,-1.312136863,4,-0.890447162,1,-2.654120124,0,-0.439887697,0,-0.826777378,88,4.953239053,2,-1.523270578
AOK07_190203_time_03_2,rh,MOG_places_toon_JC_10mm,0,-2.970050655,3,-1.447750142,0,-2.203684043,0,0.655486049,0,-0.17814179,0,-1.399714802,65,4.765419332,63,4.055101308,0,-2.232939669,2,-0.525952142,0,-2.866382977,0,-0.817326754,0,-0.963802275,71,5.984558291,0,-1.92223274
CS11_181215_time_03_2,rh,MOG_places_toon_JC_10mm,0,-5.757965326,0,-6.050235665,0,-2.735245217,0,-1.158825813,11,1.435099381,0,-1.81839115,56,5.643711937,48,4.135104762,13,1.489823308,31,2.327677471,0,-8.000556641,0,-2.51016269,0,0.042677483,62,6.643819883,32,2.62118451
GEJA09_190921_time_04_1,rh,MOG_places_toon_JC_10mm,0,-2.286102546,1,-0.503401252,0,-2.483021205,2,-0.720119305,2,0.168724894,0,-1.770516389,4,1.025256458,28,2.16821767,16,1.029203271,20,1.890916807,1,-1.746029625,1,-2.027054487,0,-0.912970801,26,2.149091077,20,2.002356728
MDT09_191027_time_03_2,rh,MOG_places_toon_JC_10mm,0,-4.066731693,0,-3.003387769,2,-2.487020968,25,1.97794913,1,-0.546736573,0,-1.810855134,43,3.354137025,69,4.754026084,1,-0.096135776,1,0.044114424,0,-4.694021861,7,0.016498214,0,-1.492619002,67,5.475400958,2,-0.037549813
DAPA10_181201_time_03_2,rh,MOG_places_toon_JC_10mm,0,-4.388016137,0,-5.021055152,0,-2.057003251,5,0.62907011,0,-1.17980528,0,-2.158607213,75,5.54857134,51,3.38902907,27,1.541296758,30,1.631001741,0,-6.406157208,0,-0.749870613,0,-2.189532984,78,6.082115305,37,2.185495105
STM10_190903_time_03_2,rh,MOG_places_toon_JC_10mm,0,-2.876606771,0,-4.908046923,0,-3.030404333,19,1.324714155,0,-0.605307518,0,-1.340576497,79,5.938356753,74,5.109609873,0,-0.415581795,0,-0.924652411,0,-5.417400466,2,-0.802947416,1,-1.260805222,87,7.495071676,0,-0.917641618
DAPA10_190921_time_04_1,rh,MOG_places_toon_JC_10mm,0,-5.673219529,0,-5.373814118,0,-2.886901231,14,1.545593708,0,-0.509863867,0,-3.194427562,78,6.211104809,78,5.776368563,11,0.192859712,26,1.185277193,0,-7.440294226,2,-0.549863063,0,-2.279851855,81,8.1265984,24,0.937932533
CGSA11_190910_time_04_1,rh,MOG_places_toon_JC_10mm,0,-4.021522028,0,-1.924317401,0,-2.067003566,18,1.639510754,0,-0.329370239,0,-1.310512692,49,3.504812106,15,1.676631498,6,0.574781995,9,0.547787966,0,-3.854053129,6,0.01037927,0,-1.028693946,45,3.533269721,13,0.77408237
